variant_id,stop_id
642953,1408
642954,1582
642954,1614
642954,2817
642954,1531
642954,1408
642959,1409
642959,1542
642959,1579
642959,1583
642961,1531
642963,1587
642968,1586
642970,1586
642971,1582
642971,2817
642973,1542
642973,1579
642973,1583
642975,1583
642976,1532
642976,2818
642978,1582
642980,1587
642981,1531
642984,1532
642984,2818
642984,1583
642986,1586
642989,1532
642993,1580
642993,1418
642993,2031
642993,1495
642994,1580
642994,1418
642994,2031
642995,1897
642995,2034
642995,1417
642995,1581
642997,1418
642997,2031
642997,1897
642998,1581
643000,1573
643002,1897
643003,1897
643005,1581
643007,1495
643008,1580
643009,1580
643010,1897
643012,1897
643012,1651
643012,2817
643013,1897
643013,1651
643013,2817
643013,1497
643016,1897
643017,1495
643018,1495
643019,1495
643021,1897
643025,2033
643025,1628
643026,1629
643026,2031
643027,1496
643027,1604
643028,2033
643028,1628
643032,1680
643032,1584
643032,1389
643032,2033
643032,1628
643033,1603
643033,1497
643036,2033
643036,1570
643038,2034
643038,1417
643038,3521
643038,1397
643041,1398
643041,3522
643041,1418
643041,2033
643041,1570
643045,1746
643045,1420
643045,3521
643045,2820
643045,1604
643047,1584
643047,1420
643047,3521
643047,2820
643047,1497
643048,1603
643048,1497
643048,2818
643048,3523
643048,1419
643048,1471
643048,1749
643049,3522
643049,1419
643049,1471
643049,1749
643050,1584
643050,1472
643050,1749
643052,1746
643056,1746
643056,1420
643056,1581
643056,1502
643056,1572
643059,1581
643059,1502
643059,1572
643061,1472
643061,1749
643064,1746
643065,1573
643065,1501
643065,1580
643066,1746
643066,1420
643067,1573
643067,1501
643067,1580
643068,1581
643068,1502
643068,1572
643071,1751
643073,1680
643073,1750
643075,1750
643077,1680
643077,1614
643077,2817
643077,1497
643080,1603
643080,1497
643080,2818
643080,1459
643081,1614
643081,2817
643081,1496
643081,1604
643083,1869
643089,1407
643089,2818
643091,1573
643091,1501
643091,1580
643093,2820
643093,1581
643093,1502
643093,1572
643094,2818
643094,1581
643094,1502
643094,1572
643095,1407
643097,1578
643097,2817
643097,1531
643099,1407
643099,2818
643099,1617
643099,1581
643099,1502
643099,1572
643102,1531
643106,1573
643106,1501
643106,1580
643107,1528
643107,1748
643107,1655
643107,1547
643107,3524
643107,2820
643107,1541
643107,1579
643107,1585
643117,1542
643117,2819
643117,3523
643117,1418
643117,2031
643117,1495
643118,1897
643118,2034
643118,1417
643118,3521
643118,2820
643118,1541
643120,1897
643120,2034
643120,1417
643120,3521
643120,2820
643122,1531
643122,1408
643123,3523
643123,1418
643123,2031
643123,1897
643124,1409
643124,1542
643124,3523
643124,1418
643124,2031
643124,1897
643128,1897
643128,2034
643128,1417
643128,3521
643129,1407
643131,1746
643131,1655
643131,1420
643131,1581
643131,1573
643132,1573
643132,1501
643132,1580
643132,1419
643132,1654
643132,1747
643133,1573
643133,1501
643133,1580
643134,1573
643134,1501
643134,1580
643135,1581
643135,1573
643136,1746
643136,1655
643136,1420
643137,1629
643137,1746
643137,1655
643137,1420
643138,1746
643138,1655
643138,1420
643139,1573
643139,1501
643140,1419
643140,1654
643140,1747
643140,1628
643141,1419
643141,1654
643141,1747
643142,1581
643142,1502
643142,1573
643143,1497
643143,1581
643143,1502
643143,1573
643144,1581
643144,1502
643144,1573
643145,1573
643146,1419
643146,1654
643146,1628
643148,1548
643148,1420
643148,1502
643148,1572
643149,1581
643149,1502
643149,1572
643150,1573
643150,1501
643150,1580
643150,1419
643150,1547
643152,1573
643152,1501
643152,1580
643155,1502
643155,1572
643156,1548
643156,1420
643156,1581
643156,1502
643156,1572
643158,1548
643158,1420
643158,1502
643158,1572
643159,1581
643159,1502
643159,1572
643160,1419
643160,1547
643162,1548
643162,1420
643163,1542
643164,1548
643164,1420
643164,3521
643165,1531
643168,1548
643168,1420
643169,1548
643169,1420
643169,3521
643170,3522
643170,1419
643170,1547
643171,1542
643172,1541
643177,1751
643178,1748
643178,1655
643178,1420
643178,1543
643178,1410
643180,2034
643180,1417
643180,3521
643180,1397
643181,1398
643181,3522
643181,1418
643181,2031
643181,1868
643186,1585
643186,1868
643187,1868
643191,1398
643191,3522
643191,1418
643191,2031
643192,1581
643192,1502
643193,1501
643193,1580
643193,1544
643195,1398
643196,1397
643198,1398
643199,1501
643199,1580
643200,1397
643201,1581
643201,1502
643202,1582
643202,1614
643202,1543
643202,1397
643208,1398
643208,1541
643208,1615
643208,1583
643216,1578
643216,1544
643216,3523
643216,1548
643216,1747
643217,1582
643217,1614
643217,2817
643217,1531
643218,1542
643218,1579
643218,1583
643219,1582
643219,1578
643219,1544
643220,1532
643220,2818
643220,1583
643221,1897
643221,2034
643221,1417
643221,1581
643222,1580
643222,1418
643222,2031
643222,1897
643223,1497
643223,2818
643223,2031
643223,1495
643224,1897
643224,2032
643224,1651
643224,2817
643224,1497
643225,1629
643225,2034
643225,1417
643225,1496
643225,1604
643226,1603
643226,1497
643226,1441
643226,1418
643226,2033
643226,1628
643227,1398
643227,3522
643227,1418
643227,2033
643227,1570
643228,2034
643228,1417
643228,3521
643228,1397
643229,1746
643229,1420
643229,3521
643229,2820
643229,1497
643230,1497
643230,2818
643230,3523
643230,1419
643230,1471
643230,1749
643231,1746
643231,1420
643231,1581
643231,1502
643231,1572
643232,1573
643232,1501
643232,1580
643232,1616
643232,1419
643232,1471
643232,1749
643233,1751
643233,1869
643234,1396
643234,1750
643235,1614
643235,2817
643235,1497
643236,1497
643236,2818
643236,1459
643237,1407
643237,2818
643237,1617
643237,1581
643237,1502
643237,1572
643238,1573
643238,1501
643238,1580
643238,2817
643238,1531
643239,1528
643239,1748
643239,1655
643239,1547
643239,3524
643239,2820
643239,1541
643239,1579
643239,1585
643240,1542
643240,2819
643240,3523
643240,1418
643240,2031
643240,1897
643241,1897
643241,2034
643241,1417
643241,3521
643241,2820
643241,1541
643242,1629
643242,1746
643242,1655
643242,1420
643242,1581
643242,1573
643243,1573
643243,1501
643243,1580
643243,1419
643243,1654
643243,1747
643243,1628
643244,1548
643244,1420
643244,1581
643244,1502
643244,1572
643245,1573
643245,1501
643245,1580
643245,1419
643245,1547
643246,1542
643246,3523
643246,1419
643246,1547
643247,1548
643247,1420
643247,3521
643247,1541
643248,1542
643248,1419
643248,1654
643248,1749
643249,1748
643249,1655
643249,1420
643249,1543
643250,2034
643250,1417
643250,3521
643250,1397
643251,1398
643251,3522
643251,1418
643251,2031
643252,1501
643252,1580
643252,1397
643253,1398
643253,1581
643253,1502
643254,1501
643254,1580
643254,1397
643255,1398
643255,2820
643255,1581
643255,1502
643256,1582
643256,1614
643256,1543
643256,1397
643257,1398
643257,1541
643257,1615
643257,1583
643266,1582
643266,1614
643266,2817
643266,1531
643266,1408
643274,1531
643276,1587
643281,1586
643283,1586
643284,1582
643284,2817
643288,1583
643293,1587
643294,1531
643295,1531
643297,1532
643297,2818
643297,1583
643298,1532
643298,2818
643298,1583
643299,1586
643305,1580
643306,1580
643306,1418
643306,2031
643306,1495
643308,1897
643308,2034
643308,1417
643308,1581
643311,1581
643315,1897
643316,1897
643317,1897
643320,1495
643323,1897
643325,1897
643325,1651
643325,2817
643329,1897
643330,1495
643337,1441
643337,1418
643337,2033
643337,1628
643340,1496
643340,1604
643341,2033
643341,1628
643346,1603
643346,1497
643349,2033
643349,1570
643351,2034
643351,1417
643351,3521
643351,1397
643354,1398
643354,3522
643354,1418
643354,2033
643354,1570
643361,1603
643361,1497
643361,2818
643361,3523
643361,1419
643361,1471
643361,1749
643362,3522
643362,1419
643362,1471
643362,1749
643363,1584
643363,1472
643363,1749
643365,1746
643369,1746
643369,1420
643369,1581
643369,1502
643369,1572
643372,1581
643372,1502
643372,1572
643374,1472
643374,1749
643377,1746
643380,1573
643380,1501
643380,1580
643381,1581
643381,1502
643381,1572
643382,1807
643382,1750
643383,1751
643384,1751
643386,1680
643386,1750
643387,1750
643388,1750
643391,2820
643391,1497
643392,1680
643392,1614
643392,2817
643392,1496
643392,1604
643392,1484
643393,1603
643393,1497
643393,2818
643393,1459
643396,1869
643404,1573
643404,1501
643404,1580
643406,2820
643406,1581
643406,1502
643406,1572
643408,1407
643409,1581
643409,1502
643409,1572
643411,1578
643411,2817
643411,1531
643412,1407
643412,2818
643412,1617
643412,1581
643412,1502
643412,1572
643415,1531
643420,1528
643420,1748
643420,1655
643420,1547
643420,3524
643420,2820
643420,1541
643420,1579
643420,1585
643435,1531
643435,1408
643436,3523
643436,1418
643436,2031
643436,1897
643437,1409
643437,1542
643437,3523
643437,1418
643437,2031
643437,1897
643440,1897
643441,1897
643441,2034
643441,1417
643441,3521
643442,1407
643450,1629
643450,1746
643450,1655
643450,1420
643452,1573
643452,1501
643453,1419
643453,1654
643453,1747
643453,1628
643455,1581
643455,1502
643455,1573
643461,1548
643461,1420
643461,1502
643461,1572
643463,1573
643463,1501
643463,1580
643463,1419
643463,1547
643464,1573
643464,1501
643464,1580
643464,1419
643464,1547
643468,1502
643468,1572
643469,1548
643469,1420
643469,1581
643469,1502
643469,1572
643470,1548
643470,1420
643470,1581
643470,1502
643470,1573
643473,1419
643473,1547
643475,1548
643475,1420
643476,1542
643477,1548
643477,1420
643477,3521
643478,1531
643479,1541
643483,3522
643483,1419
643483,1547
643484,1542
643490,1751
643491,1748
643491,1655
643491,1420
643491,1543
643491,1410
643494,1398
643494,3522
643494,1418
643494,2031
643494,1868
643495,1357
643505,1581
643505,1502
643506,1501
643506,1580
643506,1544
643507,1501
643507,1580
643508,1398
643509,1397
643511,1398
643512,1501
643512,1580
643513,1397
643514,1581
643514,1502
643521,1398
643521,1541
643521,1615
643521,1583
643528,1614
643528,1543
643528,1397
